actualWgt,businessDate,businessShift,carcassGroupTypeCd,carcassGroupTypeNm,productCd,quantity,sapPlantCd,weight,weightUom,yieldGroupCd,destinationGroupCd,destinationGroupNm
1832.5,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,089321,27.0,1CCO,1832.5,LB,4096,700,Fab
15420.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000473,257.0,1CCO,15420.0,LB,50033,702,Tissue
14100.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000515,235.0,1CCO,14100.0,LB,70001,703,Harvest
1057.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000710,1.0,1CCO,1058.0,LB,50163,0,Default
69270.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001413,34.0,1CCO,69270.0,LB,50003,700,Fab
12829.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002389,6.0,1CCO,12830.0,LB,62293,707,Chub
2150.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011093,1.0,1CCO,2150.0,LB,3051,700,Fab
13821.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011225,180.0,1CCO,13821.6,LB,3004,700,Fab
554.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011235,7.0,1CCO,554.5,LB,3004,700,Fab
2124.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011245,28.0,1CCO,2124.2,LB,3004,700,Fab
1575.7,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011284,25.0,1CCO,1575.7,LB,3004,700,Fab
13007.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011425,184.0,1CCO,13007.9,LB,1097,700,Fab
33777.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011477,17.0,1CCO,33774.0,LB,2045,700,Fab
8750.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012137,136.0,1CCO,8750.2,LB,12021,700,Fab
11419.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012138,189.0,1CCO,11419.4,LB,12003,700,Fab
1807.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016820,28.0,1CCO,1807.6,LB,8035,700,Fab
291.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018418,7.0,1CCO,291.4,LB,5031,700,Fab
4873.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018641,68.0,1CCO,4873.9,LB,6001,700,Fab
96.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020327,2.0,1CCO,96.5,LB,13001,700,Fab
2596.1,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020479,50.0,1CCO,2596.1,LB,9022,700,Fab
144.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021722,2.0,1CCO,144.2,LB,1013,700,Fab
638.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,031725,9.0,1CCO,638.0,LB,1022,700,Fab
11175.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,032241,188.0,1CCO,11175.5,LB,62710,707,Chub
1920.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047145,25.0,1CCO,1920.5,LB,14001,700,Fab
2072.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047344,46.0,1CCO,2072.9,LB,4017,700,Fab
151.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,048385,2.0,1CCO,151.3,LB,5004,700,Fab
46903.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050602,30.0,1CCO,46912.0,LB,50137,700,Fab
1385.7,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,052420,35.0,1CCO,1385.7,LB,1096,700,Fab
3680.1,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,058924,89.0,1CCO,3680.1,LB,7010,700,Fab
1984.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060481,1.0,1CCO,1984.0,LB,50042,700,Fab
8361.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,064460,4.0,1CCO,8362.0,LB,50031,700,Fab
5653.8,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,080240,95.0,1CCO,5653.8,LB,62710,707,Chub
-54.9,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,011829,-1.0,1CCO,-54.9,LB,1024,700,Fab
-72.9,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,157301,-3.0,1CCO,-72.0,LB,62273,707,Chub
2100.0,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,SC0401,42.0,1CCO,2100.0,LB,95025,,
18140.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001441,11.0,1CCO,18144.0,LB,50134,700,Fab
-67.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012089,-1.0,1CCO,-67.4,LB,11001,700,Fab
812.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012177,17.0,1CCO,812.2,LB,12022,700,Fab
10083.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017125,139.0,1CCO,10083.7,LB,14001,700,Fab
1895.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018316,29.0,1CCO,1895.0,LB,5017,700,Fab
13969.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018620,226.0,1CCO,13969.2,LB,6002,700,Fab
4588.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018924,57.0,1CCO,4588.0,LB,7010,700,Fab
2177.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,019323,1.0,1CCO,2178.0,LB,4096,700,Fab
1023.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020308,21.0,1CCO,1023.8,LB,13001,700,Fab
5190.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020400,3.0,1CCO,5192.0,LB,8042,700,Fab
114.1,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020421,2.0,1CCO,114.1,LB,3024,700,Fab
8565.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021578,217.0,1CCO,8565.2,LB,1099,700,Fab
2072.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022123,50.0,1CCO,2072.9,LB,12019,700,Fab
1391.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022125,37.0,1CCO,1391.2,LB,12021,700,Fab
198.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028130,4.0,1CCO,198.4,LB,11048,700,Fab
4292.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028225,91.0,1CCO,4292.0,LB,13020,700,Fab
2647.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028428,65.0,1CCO,2647.4,LB,5031,700,Fab
2347.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038220,49.0,1CCO,2347.7,LB,13020,700,Fab
-33.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040600,-2.0,1CCO,-33.2,LB,50288,0,Default
4347.3,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040727,257.0,1CCO,4347.3,LB,76005,0,Default
4049.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041020,55.0,1CCO,4049.5,LB,3026,700,Fab
159.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041222,2.0,1CCO,159.8,LB,3017,700,Fab
3902.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041722,55.0,1CCO,3902.7,LB,1022,700,Fab
7956.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,042171,114.0,1CCO,7956.0,LB,12023,700,Fab
-70.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046980,-1.0,1CCO,-70.9,LB,9034,700,Fab
11834.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,047125,156.0,1CCO,11834.7,LB,14001,700,Fab
14010.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050479,7.0,1CCO,14010.0,LB,50054,700,Fab
2312.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,060435,1.0,1CCO,2312.0,LB,50036,700,Fab
4937.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,076824,83.0,1CCO,4937.2,LB,8020,700,Fab
3397.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078321,59.0,1CCO,3397.6,LB,5004,700,Fab
2365.1,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078427,60.0,1CCO,2365.1,LB,5031,700,Fab
888.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081223,15.0,1CCO,888.7,LB,3003,700,Fab
-45.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081729,-1.0,1CCO,-45.9,LB,1013,700,Fab
-72.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081871,-1.0,1CCO,-72.9,LB,1024,700,Fab
1769.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088724,26.0,1CCO,1769.8,LB,4054,700,Fab
1301.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088967,36.0,1CCO,1301.2,LB,7010,700,Fab
2639.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0302,30.0,1CCO,2639.0,LB,95004,,
360.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000655,6.0,1CCO,360.0,LB,74006,703,Harvest
3924.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001455,3.0,1CCO,3925.0,LB,50131,700,Fab
3921.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001712,3.0,1CCO,3922.0,LB,50160,0,Default
31099.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002246,521.0,1CCO,31099.8,LB,62210,707,Chub
30782.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002277,516.0,1CCO,30782.0,LB,62220,707,Chub
1866.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011030,28.0,1CCO,1866.7,LB,3026,700,Fab
3293.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011220,58.0,1CCO,3293.0,LB,3003,700,Fab
383.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011245,5.0,1CCO,383.3,LB,3004,700,Fab
2541.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011476,44.0,1CCO,2541.8,LB,2030,700,Fab
3305.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011485,2.0,1CCO,3304.0,LB,1091,700,Fab
10727.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011732,158.0,1CCO,10727.6,LB,1022,700,Fab
51.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011826,1.0,1CCO,51.2,LB,1028,700,Fab
21378.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012020,352.0,1CCO,21378.2,LB,11001,700,Fab
14243.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012190,7.0,1CCO,14244.0,LB,50049,700,Fab
45688.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016846,639.0,1CCO,45688.6,LB,8034,700,Fab
-193.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017040,-2.0,1CCO,-193.4,LB,9002,700,Fab
20549.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017526,404.0,1CCO,20549.7,LB,4023,700,Fab
22317.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018345,286.0,1CCO,22317.6,LB,5004,700,Fab
66.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018640,1.0,1CCO,66.4,LB,6002,700,Fab
11320.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018720,173.0,1CCO,11320.0,LB,4051,700,Fab
1882.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018835,25.0,1CCO,1882.7,LB,4050,700,Fab
4696.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018845,61.0,1CCO,4696.3,LB,4050,700,Fab
55.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022130,1.0,1CCO,55.0,LB,50149,700,Fab
1154.9,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028190,27.0,1CCO,1154.9,LB,13048,700,Fab
1474.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,038825,20.0,1CCO,1474.5,LB,4050,700,Fab
220.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,039170,4.0,1CCO,220.7,LB,4056,700,Fab
9077.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040702,600.0,1CCO,9077.8,LB,73003,0,Default
1116.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040713,99.0,1CCO,1116.6,LB,50273,0,Default
-12.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040719,-1.0,1CCO,-12.1,LB,50274,0,Default
2395.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040727,138.0,1CCO,2395.8,LB,76005,0,Default
-15.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040755,-1.0,1CCO,-15.1,LB,50295,0,Default
148.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040906,14.0,1CCO,148.1,LB,50290,0,Default
9166.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041874,134.0,1CCO,9166.2,LB,1106,700,Fab
2948.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047125,40.0,1CCO,2948.8,LB,14001,700,Fab
4198.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050448,2.0,1CCO,4198.0,LB,50031,700,Fab
29407.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060435,15.0,1CCO,29408.0,LB,50036,700,Fab
24741.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,067846,358.0,1CCO,24741.8,LB,4032,700,Fab
570.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,071170,13.0,1CCO,570.8,LB,3021,700,Fab
3829.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,091246,78.0,1CCO,3829.2,LB,3004,700,Fab
-52.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,098423,-1.0,1CCO,-52.2,LB,5002,700,Fab
2226.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,158005,55.0,1CCO,2200.0,LB,62211,707,Chub
1205.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,J18533,29.0,1CCO,1205.7,LB,4098,700,Fab
-133.4,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,000325,-3.0,1CCO,-133.4,LB,62251,707,Chub
-188.1,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,016822,-2.0,1CCO,-188.1,LB,8030,700,Fab
-66.2,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,071225,-1.0,1CCO,-66.2,LB,3004,700,Fab
26880.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000473,448.0,1CCO,26880.0,LB,50033,702,Tissue
1740.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000519,58.0,1CCO,1740.0,LB,70004,703,Harvest
32110.8,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,008467,16.0,1CCO,32106.0,LB,50039,700,Fab
3527.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,010343,76.0,1CCO,3527.6,LB,1085,700,Fab
7005.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,010425,157.0,1CCO,7005.1,LB,1092,700,Fab
7514.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011849,113.0,1CCO,7514.6,LB,1024,700,Fab
867.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012191,19.0,1CCO,867.4,LB,12022,700,Fab
29008.7,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016824,485.0,1CCO,29008.7,LB,8020,700,Fab
1880.7,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018422,1.0,1CCO,1881.0,LB,5002,700,Fab
2857.8,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020337,48.0,1CCO,2857.8,LB,3038,700,Fab
973.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020393,18.0,1CCO,973.1,LB,50093,700,Fab
4790.5,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020429,100.0,1CCO,4790.5,LB,9022,700,Fab
21120.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022333,377.0,1CCO,21120.1,LB,50014,700,Fab
1191.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028521,28.0,1CCO,1191.6,LB,4098,700,Fab
3885.8,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030425,81.0,1CCO,3885.8,LB,1092,700,Fab
3864.9,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,032029,54.0,1CCO,3864.9,LB,11008,700,Fab
16771.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040371,269.0,1CCO,16771.0,LB,13014,700,Fab
450.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040628,39.0,1CCO,450.0,LB,72007,0,Default
2861.5,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040724,139.0,1CCO,2861.5,LB,70012,0,Default
9251.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040738,677.0,1CCO,9251.1,LB,76005,0,Default
2507.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041823,56.0,1CCO,2507.6,LB,1082,700,Fab
142196.7,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,043065,71.0,1CCO,142000.0,LB,62165,707,Chub
20495.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046920,308.0,1CCO,20495.1,LB,9034,700,Fab
425.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,051424,8.0,1CCO,425.0,LB,2012,700,Fab
1247.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080329,34.0,1CCO,1247.4,LB,1098,700,Fab
96.2,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081773,2.0,1CCO,96.2,LB,1022,700,Fab
1872.2,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082178,35.0,1CCO,1872.2,LB,12022,700,Fab
2261.5,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,084460,1.0,1CCO,2262.0,LB,50031,700,Fab
9037.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086672,175.0,1CCO,9037.6,LB,10002,700,Fab
2136.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,087871,55.0,1CCO,2136.6,LB,4032,700,Fab
5257.3,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088225,65.0,1CCO,5257.3,LB,5007,700,Fab
309.9,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088620,5.0,1CCO,309.9,LB,6002,700,Fab
130.9,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088770,2.0,1CCO,130.9,LB,4051,700,Fab
9193.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088924,112.0,1CCO,9193.4,LB,7010,700,Fab
19952.9,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000257,256.0,1CCO,19952.9,LB,62372,707,Chub
18426.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000325,409.0,1CCO,18426.5,LB,62251,707,Chub
27051.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000407,13.0,1CCO,27048.0,LB,50001,700,Fab
6911.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000460,3.0,1CCO,6912.0,LB,50031,700,Fab
12480.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000522,208.0,1CCO,12480.0,LB,72014,703,Harvest
5940.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000536,99.0,1CCO,5940.0,LB,74011,703,Harvest
7784.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001712,5.0,1CCO,7786.0,LB,50160,0,Default
3382.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002246,57.0,1CCO,3382.5,LB,62210,707,Chub
106.4,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010436,2.0,1CCO,106.4,LB,1085,700,Fab
150.4,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011235,2.0,1CCO,150.4,LB,3004,700,Fab
910.8,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011245,12.0,1CCO,910.8,LB,3004,700,Fab
5557.2,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011422,72.0,1CCO,5557.2,LB,2005,700,Fab
3057.6,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011424,47.0,1CCO,3057.6,LB,2012,700,Fab
1177.1,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011476,21.0,1CCO,1177.1,LB,2030,700,Fab
3157.4,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012142,78.0,1CCO,3157.4,LB,12041,700,Fab
686.6,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012171,15.0,1CCO,686.6,LB,12022,700,Fab
7318.6,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012420,118.0,1CCO,7318.6,LB,1096,700,Fab
3493.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016830,2.0,1CCO,3492.0,LB,8034,700,Fab
2444.9,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017030,39.0,1CCO,2444.9,LB,9002,700,Fab
837.3,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017812,12.0,1CCO,837.3,LB,4032,700,Fab
216.8,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018418,5.0,1CCO,216.8,LB,5031,700,Fab
566.2,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018531,9.0,1CCO,566.2,LB,4098,700,Fab
3578.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,019323,2.0,1CCO,3578.0,LB,4096,700,Fab
4045.8,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020337,64.0,1CCO,4045.8,LB,3038,700,Fab
60.7,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020381,1.0,1CCO,60.7,LB,13014,700,Fab
730.8,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020393,14.0,1CCO,730.8,LB,50093,700,Fab
10710.1,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021426,229.0,1CCO,10710.1,LB,2010,700,Fab
3807.9,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,030241,64.0,1CCO,3807.9,LB,62707,707,Chub
525.4,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040445,10.0,1CCO,525.4,LB,1092,700,Fab
1342.2,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041241,23.0,1CCO,1342.2,LB,3003,700,Fab
3540.3,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041246,60.0,1CCO,3540.3,LB,3004,700,Fab
4434.8,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041442,59.0,1CCO,4434.8,LB,2005,700,Fab
386.9,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041543,10.0,1CCO,386.9,LB,1099,700,Fab
3045.9,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,051424,60.0,1CCO,3045.9,LB,2012,700,Fab
40393.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060440,20.0,1CCO,40388.0,LB,50039,700,Fab
2214.5,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060481,1.0,1CCO,2214.0,LB,50042,700,Fab
9276.0,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,061246,144.0,1CCO,9276.0,LB,3004,700,Fab
12822.4,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,067846,185.0,1CCO,12822.4,LB,4032,700,Fab
1437.2,2023-01-04T00:00:00Z,2.0,CMS,Cargill Meat Solutions,096826,18.0,1CCO,1437.2,LB,8034,700,Fab
-92.4,2023-01-04T00:00:00Z,,CMS,Cargill Meat Solutions,016826,-1.0,1CCO,-92.4,LB,8034,700,Fab
1587.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000252,26.0,1CCO,1560.0,LB,62308,707,Chub
3326.6,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000264,91.0,1CCO,3276.0,LB,62173,707,Chub
1674.7,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,002356,21.0,1CCO,1674.7,LB,62181,707,Chub
7889.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011045,4.0,1CCO,7888.0,LB,3126,700,Fab
8236.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011829,127.0,1CCO,8236.5,LB,1024,700,Fab
9077.4,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012128,133.0,1CCO,9077.4,LB,12023,700,Fab
602.3,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012171,14.0,1CCO,602.3,LB,12022,700,Fab
8481.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016821,161.0,1CCO,8481.5,LB,8019,700,Fab
17690.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017526,320.0,1CCO,17690.9,LB,4023,700,Fab
1192.2,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018418,29.0,1CCO,1192.2,LB,5031,700,Fab
752.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020365,16.0,1CCO,752.0,LB,13003,700,Fab
